id,fecha,hora,presion_hpa,variacion_hpa,tendencia
11833,2026-08-27,06:45:00,578.5,0.1,Creciente
11834,2026-08-27,07:00:00,578.6,0.1,Creciente
11835,2026-08-27,07:15:00,578.6,0.0,Estable
11836,2026-08-27,07:30:00,578.7,0.1,Creciente
11837,2026-08-27,07:45:00,578.8,0.1,Creciente
11838,2026-08-27,08:00:00,578.8,0.0,Estable
11839,2026-08-27,08:15:00,578.9,0.1,Creciente
11840,2026-08-27,08:30:00,579.0,0.1,Creciente
11841,2026-08-27,08:45:00,579.1,0.1,Creciente
11842,2026-08-27,09:00:00,579.2,0.1,Creciente
11843,2026-08-27,09:15:00,579.2,0.0,Estable
11844,2026-08-27,09:30:00,579.3,0.1,Creciente
11845,2026-08-27,09:45:00,579.3,0.0,Estable
11846,2026-08-27,10:00:00,579.3,0.0,Estable
11847,2026-08-27,10:15:00,579.3,0.0,Estable
11848,2026-08-27,10:30:00,579.1,-0.2,Descendente
11849,2026-08-27,10:45:00,579.0,-0.1,Descendente
11850,2026-08-27,11:00:00,579.0,0.0,Estable
11851,2026-08-27,11:15:00,578.7,-0.3,Descendente
11852,2026-08-27,11:30:00,578.5,-0.2,Descendente
11853,2026-08-27,11:45:00,578.4,-0.1,Descendente
11854,2026-08-27,12:00:00,578.3,-0.1,Descendente
11855,2026-08-27,12:15:00,578.1,-0.2,Descendente
11856,2026-08-27,12:30:00,578.0,-0.1,Descendente
11857,2026-08-27,12:45:00,577.9,-0.1,Descendente
11858,2026-08-27,13:00:00,577.8,-0.1,Descendente
11859,2026-08-27,13:15:00,577.7,-0.1,Descendente
11860,2026-08-27,13:30:00,577.5,-0.2,Descendente
11861,2026-08-27,13:45:00,577.3,-0.2,Descendente
11862,2026-08-27,14:00:00,577.3,0.0,Estable
11863,2026-08-27,14:15:00,577.0,-0.3,Descendente
11864,2026-08-27,14:30:00,576.8,-0.2,Descendente
11865,2026-08-27,14:45:00,576.7,-0.1,Descendente
11866,2026-08-27,15:00:00,576.4,-0.3,Descendente
11867,2026-08-27,15:15:00,576.2,-0.2,Descendente
11868,2026-08-27,15:30:00,576.1,-0.1,Descendente
11869,2026-08-27,15:45:00,575.8,-0.3,Descendente
11870,2026-08-27,16:00:00,575.7,-0.1,Descendente
11871,2026-08-27,16:15:00,575.7,0.0,Estable
11872,2026-08-27,16:30:00,575.6,-0.1,Descendente
11873,2026-08-27,16:45:00,575.7,0.1,Creciente
11874,2026-08-27,17:00:00,575.7,0.0,Estable
11875,2026-08-27,17:15:00,575.6,-0.1,Descendente
11876,2026-08-27,17:30:00,575.5,-0.1,Descendente
11877,2026-08-27,17:45:00,575.5,0.0,Estable
11878,2026-08-27,18:00:00,576.0,0.5,Creciente
11879,2026-08-27,18:15:00,576.0,0.0,Estable
11880,2026-08-27,18:30:00,575.9,-0.1,Descendente
11881,2026-08-27,18:45:00,575.9,0.0,Estable
11882,2026-08-27,19:00:00,576.1,0.2,Creciente
11883,2026-08-27,19:15:00,576.5,0.4,Creciente
11884,2026-08-27,19:30:00,576.6,0.1,Creciente
11885,2026-08-27,19:45:00,576.8,0.2,Creciente
11886,2026-08-27,20:00:00,577.0,0.2,Creciente
11887,2026-08-27,20:15:00,577.3,0.3,Creciente
11888,2026-08-27,20:30:00,577.5,0.2,Creciente
11889,2026-08-27,20:45:00,577.8,0.3,Creciente
11890,2026-08-27,21:00:00,578.1,0.3,Creciente
11891,2026-08-27,21:15:00,578.5,0.4,Creciente
11892,2026-08-27,21:30:00,578.5,0.0,Estable
11893,2026-08-27,21:45:00,578.7,0.2,Creciente
11894,2026-08-27,22:00:00,578.7,0.0,Estable
11895,2026-08-27,22:15:00,578.9,0.2,Creciente
11896,2026-08-27,22:30:00,578.9,0.0,Estable
11897,2026-08-27,22:45:00,578.9,0.0,Estable
11898,2026-08-27,23:00:00,579.0,0.1,Creciente
11899,2026-08-27,23:15:00,579.0,0.0,Estable
11900,2026-08-27,23:30:00,579.0,0.0,Estable
11901,2026-08-27,23:45:00,579.2,0.2,Creciente
11902,2026-08-28,00:15:00,579.1,-0.1,Descendente
11903,2026-08-28,00:30:00,578.8,-0.3,Descendente
11904,2026-08-28,00:45:00,578.7,-0.1,Descendente
11905,2026-08-28,01:00:00,578.5,-0.2,Descendente
11906,2026-08-28,01:15:00,578.5,0.0,Estable
11907,2026-08-28,01:30:00,578.4,-0.1,Descendente
11908,2026-08-28,01:45:00,578.3,-0.1,Descendente
11909,2026-08-28,02:00:00,578.3,0.0,Estable
11910,2026-08-28,02:15:00,578.3,0.0,Estable
11911,2026-08-28,02:30:00,578.2,-0.1,Descendente
11912,2026-08-28,02:45:00,578.2,0.0,Estable
11913,2026-08-28,03:00:00,578.1,-0.1,Descendente
11914,2026-08-28,03:15:00,578.2,0.1,Creciente
11915,2026-08-28,03:30:00,578.2,0.0,Estable
11916,2026-08-28,03:45:00,578.3,0.1,Creciente
11917,2026-08-28,04:00:00,578.3,0.0,Estable
11918,2026-08-28,04:15:00,578.3,0.0,Estable
11919,2026-08-28,04:30:00,578.2,-0.1,Descendente
11920,2026-08-28,04:45:00,578.3,0.1,Creciente
11921,2026-08-28,05:00:00,578.3,0.0,Estable
11922,2026-08-28,05:15:00,578.4,0.1,Creciente
11923,2026-08-28,05:30:00,578.4,0.0,Estable
11924,2026-08-28,05:45:00,578.3,-0.1,Descendente
11925,2026-08-28,06:00:00,578.5,0.2,Creciente
11926,2026-08-28,06:15:00,578.6,0.1,Creciente
11927,2026-08-28,06:30:00,578.6,0.0,Estable
11928,2026-08-28,06:45:00,578.7,0.1,Creciente
11929,2026-08-28,07:00:00,578.9,0.2,Creciente
11930,2026-08-28,07:15:00,579.0,0.1,Creciente
11931,2026-08-28,07:30:00,579.0,0.0,Estable
11932,2026-08-28,07:45:00,579.1,0.1,Creciente
11933,2026-08-28,08:00:00,579.3,0.2,Creciente
11934,2026-08-28,08:15:00,579.3,0.0,Estable
11935,2026-08-28,08:30:00,579.3,0.0,Estable
11936,2026-08-28,08:45:00,579.5,0.2,Creciente
11937,2026-08-28,09:00:00,579.6,0.1,Creciente
11938,2026-08-28,09:15:00,579.7,0.1,Creciente
11939,2026-08-28,09:30:00,579.8,0.1,Creciente
11940,2026-08-28,09:45:00,579.7,-0.1,Descendente
11941,2026-08-28,10:00:00,579.7,0.0,Estable
11942,2026-08-28,10:15:00,579.7,0.0,Estable
11943,2026-08-28,10:30:00,579.6,-0.1,Descendente
11944,2026-08-28,10:45:00,579.6,0.0,Estable
11945,2026-08-28,11:00:00,579.5,-0.1,Descendente
11946,2026-08-28,11:15:00,579.3,-0.2,Descendente
11947,2026-08-28,11:30:00,579.2,-0.1,Descendente
11948,2026-08-28,11:45:00,579.0,-0.2,Descendente
11949,2026-08-28,12:00:00,578.8,-0.2,Descendente
11950,2026-08-28,12:15:00,578.7,-0.1,Descendente
11951,2026-08-28,12:30:00,578.5,-0.2,Descendente
11952,2026-08-28,12:45:00,578.2,-0.3,Descendente
11953,2026-08-28,13:00:00,578.1,-0.1,Descendente
11954,2026-08-28,13:15:00,577.9,-0.2,Descendente
11955,2026-08-28,13:30:00,577.8,-0.1,Descendente
11956,2026-08-28,13:45:00,577.6,-0.2,Descendente
11957,2026-08-28,14:00:00,577.3,-0.3,Descendente
11958,2026-08-28,14:15:00,577.1,-0.2,Descendente
11959,2026-08-28,14:30:00,576.8,-0.3,Descendente
11960,2026-08-28,14:45:00,576.4,-0.4,Descendente
11961,2026-08-28,15:00:00,576.2,-0.2,Descendente
11962,2026-08-28,15:15:00,575.9,-0.3,Descendente
11963,2026-08-28,15:30:00,575.8,-0.1,Descendente
11964,2026-08-28,15:45:00,576.0,0.2,Creciente
11965,2026-08-28,16:00:00,576.2,0.2,Creciente
11966,2026-08-28,16:15:00,575.9,-0.3,Descendente
11967,2026-08-28,16:30:00,575.8,-0.1,Descendente
11968,2026-08-28,16:45:00,576.1,0.3,Creciente
11969,2026-08-28,17:00:00,576.1,0.0,Estable
11970,2026-08-28,17:15:00,576.1,0.0,Estable
11971,2026-08-28,17:30:00,576.1,0.0,Estable
11972,2026-08-28,17:45:00,576.4,0.3,Creciente
11973,2026-08-28,18:00:00,577.0,0.6,Creciente
11974,2026-08-28,18:15:00,577.4,0.4,Creciente
11975,2026-08-28,18:30:00,577.5,0.1,Creciente
11976,2026-08-28,18:45:00,577.5,0.0,Estable
11977,2026-08-28,19:00:00,577.8,0.3,Creciente
11978,2026-08-28,19:15:00,577.9,0.1,Creciente
11979,2026-08-28,19:30:00,578.1,0.2,Creciente
11980,2026-08-28,19:45:00,578.5,0.4,Creciente
11981,2026-08-28,20:00:00,578.8,0.3,Creciente
11982,2026-08-28,20:15:00,579.0,0.2,Creciente
11983,2026-08-28,20:30:00,579.2,0.2,Creciente
11984,2026-08-28,20:45:00,579.5,0.3,Creciente
11985,2026-08-28,21:00:00,580.0,0.5,Creciente
11986,2026-08-28,21:15:00,580.0,0.0,Estable
11987,2026-08-28,21:30:00,579.9,-0.1,Descendente
11988,2026-08-28,21:45:00,579.9,0.0,Estable
11989,2026-08-28,22:00:00,580.1,0.2,Creciente
11990,2026-08-28,22:15:00,580.0,-0.1,Descendente
11991,2026-08-28,22:30:00,580.0,0.0,Estable
11992,2026-08-28,22:45:00,580.3,0.3,Creciente
11993,2026-08-28,23:00:00,580.3,0.0,Estable
11994,2026-08-28,23:15:00,580.2,-0.1,Descendente
11995,2026-08-28,23:30:00,580.4,0.2,Creciente
11996,2026-08-28,23:45:00,580.1,-0.3,Descendente
11997,2026-08-29,00:15:00,580.0,-0.1,Descendente
11998,2026-08-29,00:30:00,580.0,0.0,Estable
11999,2026-08-29,00:45:00,579.8,-0.2,Descendente
12000,2026-08-29,01:00:00,579.6,-0.2,Descendente
12001,2026-08-29,01:15:00,579.6,0.0,Estable
12002,2026-08-29,01:30:00,579.5,-0.1,Descendente
12003,2026-08-29,01:45:00,579.3,-0.2,Descendente
12004,2026-08-29,02:00:00,579.4,0.1,Creciente
12005,2026-08-29,02:15:00,579.2,-0.2,Descendente
12006,2026-08-29,02:30:00,579.0,-0.2,Descendente
12007,2026-08-29,02:45:00,578.9,-0.1,Descendente
12008,2026-08-29,03:00:00,578.7,-0.2,Descendente
12009,2026-08-29,03:15:00,578.6,-0.1,Descendente
12010,2026-08-29,03:30:00,578.6,0.0,Estable
12011,2026-08-29,03:45:00,578.6,0.0,Estable
12012,2026-08-29,04:00:00,578.7,0.1,Creciente
12013,2026-08-29,04:15:00,578.6,-0.1,Descendente
12014,2026-08-29,04:30:00,578.7,0.1,Creciente
12015,2026-08-29,04:45:00,578.7,0.0,Estable
12016,2026-08-29,05:00:00,578.8,0.1,Creciente
12017,2026-08-29,05:15:00,579.1,0.3,Creciente
12018,2026-08-29,05:30:00,579.2,0.1,Creciente
12019,2026-08-29,05:45:00,579.2,0.0,Estable
12020,2026-08-29,06:00:00,579.3,0.1,Creciente
12021,2026-08-29,06:15:00,579.3,0.0,Estable
12022,2026-08-29,06:30:00,579.5,0.2,Creciente
12023,2026-08-29,06:45:00,579.5,0.0,Estable
12024,2026-08-29,07:00:00,579.4,-0.1,Descendente
12025,2026-08-29,07:15:00,579.5,0.1,Creciente
12026,2026-08-29,07:30:00,579.7,0.2,Creciente
12027,2026-08-29,07:45:00,579.8,0.1,Creciente
12028,2026-08-29,08:00:00,579.9,0.1,Creciente
12029,2026-08-29,08:15:00,580.0,0.1,Creciente
12030,2026-08-29,08:30:00,580.0,0.0,Estable
12031,2026-08-29,08:45:00,580.0,0.0,Estable
12032,2026-08-29,09:00:00,580.1,0.1,Creciente
12033,2026-08-29,09:15:00,580.1,0.0,Estable
12034,2026-08-29,09:30:00,580.1,0.0,Estable
12035,2026-08-29,09:45:00,580.1,0.0,Estable
12036,2026-08-29,10:00:00,579.9,-0.2,Descendente
12037,2026-08-29,10:15:00,579.9,0.0,Estable
12038,2026-08-29,10:30:00,579.9,0.0,Estable
12039,2026-08-29,10:45:00,579.8,-0.1,Descendente
12040,2026-08-29,11:00:00,579.8,0.0,Estable
12041,2026-08-29,11:15:00,579.7,-0.1,Descendente
12042,2026-08-29,11:30:00,579.5,-0.2,Descendente
12043,2026-08-29,11:45:00,579.5,0.0,Estable
12044,2026-08-29,12:00:00,579.4,-0.1,Descendente
12045,2026-08-29,12:15:00,579.2,-0.2,Descendente
12046,2026-08-29,12:30:00,579.1,-0.1,Descendente
12047,2026-08-29,12:45:00,578.9,-0.2,Descendente
12048,2026-08-29,13:00:00,578.7,-0.2,Descendente
12049,2026-08-29,13:15:00,578.6,-0.1,Descendente
12050,2026-08-29,13:30:00,578.4,-0.2,Descendente
12051,2026-08-29,13:45:00,578.2,-0.2,Descendente
12052,2026-08-29,14:00:00,577.9,-0.3,Descendente
12053,2026-08-29,14:15:00,577.7,-0.2,Descendente
12054,2026-08-29,14:30:00,577.6,-0.1,Descendente
12055,2026-08-29,14:45:00,577.4,-0.2,Descendente
12056,2026-08-29,15:00:00,577.3,-0.1,Descendente
12057,2026-08-29,15:15:00,577.2,-0.1,Descendente
12058,2026-08-29,15:30:00,577.1,-0.1,Descendente
12059,2026-08-29,15:45:00,577.0,-0.1,Descendente
12060,2026-08-29,16:00:00,576.6,-0.4,Descendente
12061,2026-08-29,16:15:00,576.5,-0.1,Descendente
12062,2026-08-29,16:30:00,576.4,-0.1,Descendente
12063,2026-08-29,16:45:00,576.4,0.0,Estable
12064,2026-08-29,17:00:00,576.4,0.0,Estable
12065,2026-08-29,17:15:00,576.5,0.1,Creciente
12066,2026-08-29,17:30:00,576.5,0.0,Estable
12067,2026-08-29,17:45:00,576.6,0.1,Creciente
12068,2026-08-29,18:00:00,576.8,0.2,Creciente
12069,2026-08-29,18:15:00,576.8,0.0,Estable
12070,2026-08-29,18:30:00,576.8,0.0,Estable
12071,2026-08-29,18:45:00,576.9,0.1,Creciente
12072,2026-08-29,19:00:00,577.2,0.3,Creciente
12073,2026-08-29,19:15:00,577.6,0.4,Creciente
12074,2026-08-29,19:30:00,577.8,0.2,Creciente
12075,2026-08-29,19:45:00,578.0,0.2,Creciente
12076,2026-08-29,20:00:00,578.1,0.1,Creciente
12077,2026-08-29,20:15:00,578.3,0.2,Creciente
12078,2026-08-29,20:30:00,578.5,0.2,Creciente
12079,2026-08-29,20:45:00,578.7,0.2,Creciente
12080,2026-08-29,21:00:00,578.9,0.2,Creciente
12081,2026-08-29,21:15:00,579.1,0.2,Creciente
12082,2026-08-29,21:30:00,579.5,0.4,Creciente
12083,2026-08-29,21:45:00,579.6,0.1,Creciente
12084,2026-08-29,22:00:00,579.7,0.1,Creciente
12085,2026-08-29,22:15:00,579.9,0.2,Creciente
12086,2026-08-29,22:30:00,579.9,0.0,Estable
12087,2026-08-29,22:45:00,580.1,0.2,Creciente
12088,2026-08-29,23:00:00,580.0,-0.1,Descendente
12089,2026-08-29,23:15:00,580.0,0.0,Estable
12090,2026-08-29,23:30:00,580.0,0.0,Estable
12091,2026-08-29,23:45:00,580.0,0.0,Estable
12092,2026-08-30,00:15:00,579.8,-0.2,Descendente
12093,2026-08-30,00:30:00,579.7,-0.1,Descendente
12094,2026-08-30,00:45:00,579.7,0.0,Estable
12095,2026-08-30,01:00:00,579.7,0.0,Estable
12096,2026-08-30,01:15:00,579.6,-0.1,Descendente
12097,2026-08-30,01:30:00,579.4,-0.2,Descendente
12098,2026-08-30,01:45:00,579.3,-0.1,Descendente
12099,2026-08-30,02:00:00,579.1,-0.2,Descendente
12100,2026-08-30,02:15:00,579.1,0.0,Estable
12101,2026-08-30,02:30:00,578.9,-0.2,Descendente
12102,2026-08-30,02:45:00,578.6,-0.3,Descendente
12103,2026-08-30,03:00:00,578.5,-0.1,Descendente
12104,2026-08-30,03:15:00,578.5,0.0,Estable
12105,2026-08-30,03:30:00,578.4,-0.1,Descendente
12106,2026-08-30,03:45:00,578.5,0.1,Creciente
12107,2026-08-30,04:00:00,578.4,-0.1,Descendente
12108,2026-08-30,04:15:00,578.4,0.0,Estable
12109,2026-08-30,04:30:00,578.3,-0.1,Descendente
12110,2026-08-30,04:45:00,578.4,0.1,Creciente
12111,2026-08-30,05:00:00,578.5,0.1,Creciente
12112,2026-08-30,05:15:00,578.5,0.0,Estable
12113,2026-08-30,05:30:00,578.8,0.3,Creciente
12114,2026-08-30,05:45:00,578.9,0.1,Creciente
12115,2026-08-30,06:00:00,579.0,0.1,Creciente
12116,2026-08-30,06:15:00,579.0,0.0,Estable
12117,2026-08-30,06:30:00,579.0,0.0,Estable
12118,2026-08-30,06:45:00,579.1,0.1,Creciente
12119,2026-08-30,07:00:00,579.1,0.0,Estable
12120,2026-08-30,07:15:00,579.4,0.3,Creciente
12121,2026-08-30,07:30:00,579.3,-0.1,Descendente
12122,2026-08-30,07:45:00,579.4,0.1,Creciente
12123,2026-08-30,08:00:00,579.4,0.0,Estable
12124,2026-08-30,08:15:00,579.4,0.0,Estable
12125,2026-08-30,08:30:00,579.6,0.2,Creciente
12126,2026-08-30,08:45:00,579.7,0.1,Creciente
12127,2026-08-30,09:00:00,579.8,0.1,Creciente
12128,2026-08-30,09:15:00,579.8,0.0,Estable
12129,2026-08-30,09:30:00,579.6,-0.2,Descendente
12130,2026-08-30,09:45:00,579.6,0.0,Estable
12131,2026-08-30,10:00:00,579.5,-0.1,Descendente
12132,2026-08-30,10:15:00,579.4,-0.1,Descendente
12133,2026-08-30,10:30:00,579.3,-0.1,Descendente
12134,2026-08-30,10:45:00,579.2,-0.1,Descendente
12135,2026-08-30,11:00:00,579.0,-0.2,Descendente
12136,2026-08-30,11:15:00,578.8,-0.2,Descendente
12137,2026-08-30,11:30:00,578.7,-0.1,Descendente
12138,2026-08-30,11:45:00,578.5,-0.2,Descendente
12139,2026-08-30,12:00:00,578.4,-0.1,Descendente
12140,2026-08-30,12:15:00,578.3,-0.1,Descendente
12141,2026-08-30,12:30:00,578.1,-0.2,Descendente
12142,2026-08-30,12:45:00,578.0,-0.1,Descendente
12143,2026-08-30,13:00:00,577.8,-0.2,Descendente
12144,2026-08-30,13:15:00,577.7,-0.1,Descendente
12145,2026-08-30,13:30:00,577.5,-0.2,Descendente
12146,2026-08-30,13:45:00,577.3,-0.2,Descendente
12147,2026-08-30,14:00:00,577.1,-0.2,Descendente
12148,2026-08-30,14:15:00,577.0,-0.1,Descendente
12149,2026-08-30,14:30:00,576.7,-0.3,Descendente
12150,2026-08-30,14:45:00,576.4,-0.3,Descendente
12151,2026-08-30,15:00:00,576.1,-0.3,Descendente
12152,2026-08-30,15:15:00,575.9,-0.2,Descendente
12153,2026-08-30,15:30:00,575.9,0.0,Estable
12154,2026-08-30,15:45:00,575.8,-0.1,Descendente
12155,2026-08-30,16:00:00,575.8,0.0,Estable
12156,2026-08-30,16:15:00,575.8,0.0,Estable
12157,2026-08-30,16:30:00,575.8,0.0,Estable
12158,2026-08-30,16:45:00,575.7,-0.1,Descendente
12159,2026-08-30,17:00:00,575.5,-0.2,Descendente
12160,2026-08-30,17:15:00,575.5,0.0,Estable
12161,2026-08-30,17:30:00,575.6,0.1,Creciente
12162,2026-08-30,17:45:00,575.6,0.0,Estable
12163,2026-08-30,18:00:00,575.7,0.1,Creciente
12164,2026-08-30,18:15:00,575.9,0.2,Creciente
12165,2026-08-30,18:30:00,576.1,0.2,Creciente
12166,2026-08-30,18:45:00,576.2,0.1,Creciente
12167,2026-08-30,19:00:00,576.4,0.2,Creciente
12168,2026-08-30,19:15:00,576.7,0.3,Creciente
12169,2026-08-30,19:30:00,576.7,0.0,Estable
12170,2026-08-30,19:45:00,577.1,0.4,Creciente
12171,2026-08-30,20:00:00,577.4,0.3,Creciente
12172,2026-08-30,20:15:00,577.7,0.3,Creciente
12173,2026-08-30,20:30:00,578.0,0.3,Creciente
12174,2026-08-30,20:45:00,578.3,0.3,Creciente
12175,2026-08-30,21:00:00,578.5,0.2,Creciente
12176,2026-08-30,21:15:00,578.7,0.2,Creciente
12177,2026-08-30,21:30:00,578.9,0.2,Creciente
12178,2026-08-30,21:45:00,578.9,0.0,Estable
12179,2026-08-30,22:00:00,578.7,-0.2,Descendente
12180,2026-08-30,22:15:00,578.7,0.0,Estable
12181,2026-08-30,22:30:00,578.9,0.2,Creciente
12182,2026-08-30,22:45:00,578.9,0.0,Estable
12183,2026-08-30,23:00:00,579.0,0.1,Creciente
12184,2026-08-30,23:15:00,578.9,-0.1,Descendente
12185,2026-08-30,23:30:00,579.0,0.1,Creciente
12186,2026-08-30,23:45:00,579.1,0.1,Creciente
