id,fecha,hora,presion_hpa,variacion_hpa,tendencia
12327,2026-09-01,11:30:00,579.5,0.0,Estable
12328,2026-09-01,11:45:00,579.3,-0.2,Descendente
12329,2026-09-01,12:00:00,579.0,-0.3,Descendente
12330,2026-09-01,12:15:00,578.9,-0.1,Descendente
12331,2026-09-01,12:30:00,578.9,0.0,Estable
12332,2026-09-01,12:45:00,578.8,-0.1,Descendente
12333,2026-09-01,13:00:00,578.6,-0.2,Descendente
12334,2026-09-01,13:15:00,578.4,-0.2,Descendente
12335,2026-09-01,13:30:00,578.1,-0.3,Descendente
12336,2026-09-01,13:45:00,577.9,-0.2,Descendente
12337,2026-09-01,14:00:00,577.7,-0.2,Descendente
12338,2026-09-01,14:15:00,577.5,-0.2,Descendente
12339,2026-09-01,14:30:00,577.6,0.1,Creciente
12340,2026-09-01,14:45:00,577.5,-0.1,Descendente
12341,2026-09-01,15:00:00,577.3,-0.2,Descendente
12342,2026-09-01,15:15:00,577.2,-0.1,Descendente
12343,2026-09-01,15:30:00,577.1,-0.1,Descendente
12344,2026-09-01,15:45:00,577.1,0.0,Estable
12345,2026-09-01,16:00:00,576.9,-0.2,Descendente
12346,2026-09-01,16:15:00,576.8,-0.1,Descendente
12347,2026-09-01,16:30:00,576.8,0.0,Estable
12348,2026-09-01,16:45:00,577.0,0.2,Creciente
12349,2026-09-01,17:00:00,577.3,0.3,Creciente
12350,2026-09-01,17:15:00,577.5,0.2,Creciente
12351,2026-09-01,17:30:00,577.4,-0.1,Descendente
12352,2026-09-01,17:45:00,577.4,0.0,Estable
12353,2026-09-01,18:00:00,577.8,0.4,Creciente
12354,2026-09-01,18:15:00,578.0,0.2,Creciente
12355,2026-09-01,18:30:00,578.2,0.2,Creciente
12356,2026-09-01,18:45:00,578.8,0.6,Creciente
12357,2026-09-01,19:00:00,579.1,0.3,Creciente
12358,2026-09-01,19:15:00,579.2,0.1,Creciente
12359,2026-09-01,19:30:00,579.5,0.3,Creciente
12360,2026-09-01,19:45:00,579.6,0.1,Creciente
12361,2026-09-01,20:00:00,579.7,0.1,Creciente
12362,2026-09-01,20:15:00,579.9,0.2,Creciente
12363,2026-09-01,20:30:00,580.1,0.2,Creciente
12364,2026-09-01,20:45:00,580.3,0.2,Creciente
12365,2026-09-01,21:00:00,580.4,0.1,Creciente
12366,2026-09-01,21:15:00,580.4,0.0,Estable
12367,2026-09-01,21:30:00,580.6,0.2,Creciente
12368,2026-09-01,21:45:00,580.7,0.1,Creciente
12369,2026-09-01,22:00:00,580.7,0.0,Estable
12370,2026-09-01,22:15:00,580.9,0.2,Creciente
12371,2026-09-01,22:30:00,580.9,0.0,Estable
12372,2026-09-01,22:45:00,580.9,0.0,Estable
12373,2026-09-01,23:00:00,580.9,0.0,Estable
12374,2026-09-01,23:15:00,580.8,-0.1,Descendente
12375,2026-09-01,23:30:00,580.8,0.0,Estable
12376,2026-09-01,23:45:00,580.7,-0.1,Descendente
12472,2026-09-02,00:15:00,580.6,-0.1,Descendente
12473,2026-09-02,00:30:00,580.6,0.0,Estable
12474,2026-09-02,00:45:00,580.3,-0.3,Descendente
12475,2026-09-02,01:00:00,580.3,0.0,Estable
12476,2026-09-02,01:15:00,580.1,-0.2,Descendente
12477,2026-09-02,01:30:00,580.0,-0.1,Descendente
12478,2026-09-02,01:45:00,579.9,-0.1,Descendente
12479,2026-09-02,02:00:00,579.7,-0.2,Descendente
12480,2026-09-02,02:15:00,579.6,-0.1,Descendente
12481,2026-09-02,02:30:00,579.5,-0.1,Descendente
12482,2026-09-02,02:45:00,579.5,0.0,Estable
12483,2026-09-02,03:00:00,579.4,-0.1,Descendente
12484,2026-09-02,03:15:00,579.4,0.0,Estable
12485,2026-09-02,03:30:00,579.3,-0.1,Descendente
12486,2026-09-02,03:45:00,579.2,-0.1,Descendente
12487,2026-09-02,04:00:00,579.2,0.0,Estable
12488,2026-09-02,04:15:00,579.2,0.0,Estable
12489,2026-09-02,04:30:00,579.3,0.1,Creciente
12490,2026-09-02,04:45:00,579.2,-0.1,Descendente
12491,2026-09-02,05:00:00,579.3,0.1,Creciente
12492,2026-09-02,05:15:00,579.3,0.0,Estable
12493,2026-09-02,05:30:00,579.3,0.0,Estable
12494,2026-09-02,05:45:00,579.3,0.0,Estable
12495,2026-09-02,06:00:00,579.3,0.0,Estable
12496,2026-09-02,06:15:00,579.5,0.2,Creciente
12497,2026-09-02,06:30:00,579.6,0.1,Creciente
12498,2026-09-02,06:45:00,579.8,0.2,Creciente
12499,2026-09-02,07:00:00,579.8,0.0,Estable
12500,2026-09-02,07:15:00,579.8,0.0,Estable
12501,2026-09-02,07:30:00,579.9,0.1,Creciente
12502,2026-09-02,07:45:00,580.0,0.1,Creciente
12503,2026-09-02,08:00:00,580.1,0.1,Creciente
12504,2026-09-02,08:15:00,580.2,0.1,Creciente
12505,2026-09-02,08:30:00,580.4,0.2,Creciente
12506,2026-09-02,08:45:00,580.5,0.1,Creciente
12507,2026-09-02,09:00:00,580.6,0.1,Creciente
12508,2026-09-02,09:15:00,580.6,0.0,Estable
12509,2026-09-02,09:30:00,580.7,0.1,Creciente
12510,2026-09-02,09:45:00,580.7,0.0,Estable
12511,2026-09-02,10:00:00,580.6,-0.1,Descendente
12512,2026-09-02,10:15:00,580.6,0.0,Estable
12513,2026-09-02,10:30:00,580.5,-0.1,Descendente
12514,2026-09-02,10:45:00,580.4,-0.1,Descendente
12515,2026-09-02,11:00:00,580.2,-0.2,Descendente
12516,2026-09-02,11:15:00,580.1,-0.1,Descendente
12517,2026-09-02,11:30:00,580.0,-0.1,Descendente
12518,2026-09-02,11:45:00,579.6,-0.4,Descendente
12519,2026-09-02,12:00:00,579.4,-0.2,Descendente
12520,2026-09-02,12:15:00,579.4,0.0,Estable
12521,2026-09-02,12:30:00,579.1,-0.3,Descendente
12522,2026-09-02,12:45:00,578.9,-0.2,Descendente
12523,2026-09-02,13:00:00,578.4,-0.5,Descendente
12524,2026-09-02,13:15:00,578.2,-0.2,Descendente
12525,2026-09-02,13:30:00,578.0,-0.2,Descendente
12526,2026-09-02,13:45:00,577.8,-0.2,Descendente
12527,2026-09-02,14:00:00,577.7,-0.1,Descendente
12528,2026-09-02,14:15:00,577.4,-0.3,Descendente
12529,2026-09-02,14:30:00,577.2,-0.2,Descendente
12530,2026-09-02,14:45:00,577.0,-0.2,Descendente
12531,2026-09-02,15:00:00,577.0,0.0,Estable
12532,2026-09-02,15:15:00,576.8,-0.2,Descendente
12533,2026-09-02,15:30:00,576.7,-0.1,Descendente
12534,2026-09-02,15:45:00,576.4,-0.3,Descendente
12535,2026-09-02,16:00:00,576.4,0.0,Estable
12536,2026-09-02,16:15:00,576.2,-0.2,Descendente
12537,2026-09-02,16:30:00,576.2,0.0,Estable
12538,2026-09-02,16:45:00,576.2,0.0,Estable
12539,2026-09-02,17:00:00,576.3,0.1,Creciente
12540,2026-09-02,17:15:00,576.4,0.1,Creciente
12541,2026-09-02,17:30:00,576.5,0.1,Creciente
12542,2026-09-02,17:45:00,576.4,-0.1,Descendente
12543,2026-09-02,18:00:00,576.6,0.2,Creciente
12544,2026-09-02,18:15:00,577.1,0.5,Creciente
12545,2026-09-02,18:30:00,577.1,0.0,Estable
12546,2026-09-02,18:45:00,577.4,0.3,Creciente
12547,2026-09-02,19:00:00,577.9,0.5,Creciente
12548,2026-09-02,19:15:00,577.9,0.0,Estable
12549,2026-09-02,19:30:00,577.9,0.0,Estable
12550,2026-09-02,19:45:00,578.1,0.2,Creciente
12551,2026-09-02,20:00:00,578.3,0.2,Creciente
12552,2026-09-02,20:15:00,578.3,0.0,Estable
12553,2026-09-02,20:30:00,578.3,0.0,Estable
12554,2026-09-02,20:45:00,578.5,0.2,Creciente
12555,2026-09-02,21:00:00,578.7,0.2,Creciente
12556,2026-09-02,21:15:00,578.6,-0.1,Descendente
12557,2026-09-02,21:30:00,579.1,0.5,Creciente
12558,2026-09-02,21:45:00,579.6,0.5,Creciente
12559,2026-09-02,22:00:00,579.4,-0.2,Descendente
12560,2026-09-02,22:15:00,579.4,0.0,Estable
12561,2026-09-02,22:30:00,579.4,0.0,Estable
12562,2026-09-02,22:45:00,579.4,0.0,Estable
12563,2026-09-02,23:00:00,580.1,0.7,Creciente
12564,2026-09-02,23:15:00,580.2,0.1,Creciente
12565,2026-09-02,23:30:00,580.2,0.0,Estable
12566,2026-09-02,23:45:00,580.0,-0.2,Descendente
12377,2026-09-03,00:15:00,580.0,0.0,Estable
12378,2026-09-03,00:30:00,580.0,0.0,Estable
12379,2026-09-03,00:45:00,579.9,-0.1,Descendente
12380,2026-09-03,01:00:00,579.8,-0.1,Descendente
12381,2026-09-03,01:15:00,579.4,-0.4,Descendente
12382,2026-09-03,01:30:00,579.3,-0.1,Descendente
12383,2026-09-03,01:45:00,579.2,-0.1,Descendente
12384,2026-09-03,02:00:00,579.0,-0.2,Descendente
12385,2026-09-03,02:15:00,578.8,-0.2,Descendente
12386,2026-09-03,02:30:00,579.0,0.2,Creciente
12387,2026-09-03,02:45:00,579.0,0.0,Estable
12388,2026-09-03,03:00:00,578.9,-0.1,Descendente
12389,2026-09-03,03:15:00,578.9,0.0,Estable
12390,2026-09-03,03:30:00,578.9,0.0,Estable
12391,2026-09-03,03:45:00,578.8,-0.1,Descendente
12392,2026-09-03,04:00:00,579.0,0.2,Creciente
12393,2026-09-03,04:15:00,578.9,-0.1,Descendente
12394,2026-09-03,04:30:00,578.7,-0.2,Descendente
12395,2026-09-03,04:45:00,578.7,0.0,Estable
12396,2026-09-03,05:00:00,578.7,0.0,Estable
12397,2026-09-03,05:15:00,578.7,0.0,Estable
12398,2026-09-03,05:30:00,578.6,-0.1,Descendente
12399,2026-09-03,05:45:00,578.7,0.1,Creciente
12400,2026-09-03,06:00:00,578.7,0.0,Estable
12401,2026-09-03,06:15:00,578.9,0.2,Creciente
12402,2026-09-03,06:30:00,579.1,0.2,Creciente
12403,2026-09-03,06:45:00,579.2,0.1,Creciente
12404,2026-09-03,07:00:00,579.3,0.1,Creciente
12405,2026-09-03,07:15:00,579.5,0.2,Creciente
12406,2026-09-03,07:30:00,579.6,0.1,Creciente
12407,2026-09-03,07:45:00,579.6,0.0,Estable
12408,2026-09-03,08:00:00,579.5,-0.1,Descendente
12409,2026-09-03,08:15:00,579.6,0.1,Creciente
12410,2026-09-03,08:30:00,579.5,-0.1,Descendente
12411,2026-09-03,08:45:00,579.5,0.0,Estable
12412,2026-09-03,09:00:00,579.6,0.1,Creciente
12413,2026-09-03,09:15:00,579.6,0.0,Estable
12414,2026-09-03,09:30:00,579.7,0.1,Creciente
12415,2026-09-03,09:45:00,579.6,-0.1,Descendente
12416,2026-09-03,10:00:00,579.6,0.0,Estable
12417,2026-09-03,10:15:00,579.6,0.0,Estable
12418,2026-09-03,10:30:00,579.6,0.0,Estable
12419,2026-09-03,10:45:00,579.5,-0.1,Descendente
12420,2026-09-03,11:00:00,579.3,-0.2,Descendente
12421,2026-09-03,11:15:00,579.2,-0.1,Descendente
12422,2026-09-03,11:30:00,579.0,-0.2,Descendente
12423,2026-09-03,11:45:00,578.7,-0.3,Descendente
12424,2026-09-03,12:00:00,578.4,-0.3,Descendente
12425,2026-09-03,12:15:00,578.0,-0.4,Descendente
12426,2026-09-03,12:30:00,577.9,-0.1,Descendente
12427,2026-09-03,12:45:00,577.5,-0.4,Descendente
12428,2026-09-03,13:00:00,577.4,-0.1,Descendente
12429,2026-09-03,13:15:00,577.1,-0.3,Descendente
12430,2026-09-03,13:30:00,577.0,-0.1,Descendente
12431,2026-09-03,13:45:00,576.6,-0.4,Descendente
12432,2026-09-03,14:00:00,576.4,-0.2,Descendente
12433,2026-09-03,14:15:00,576.1,-0.3,Descendente
12434,2026-09-03,14:30:00,575.8,-0.3,Descendente
12435,2026-09-03,14:45:00,575.5,-0.3,Descendente
12436,2026-09-03,15:00:00,575.5,0.0,Estable
12437,2026-09-03,15:15:00,575.2,-0.3,Descendente
12438,2026-09-03,15:30:00,574.9,-0.3,Descendente
12439,2026-09-03,15:45:00,574.7,-0.2,Descendente
12440,2026-09-03,16:00:00,574.5,-0.2,Descendente
12441,2026-09-03,16:15:00,574.4,-0.1,Descendente
12442,2026-09-03,16:30:00,574.4,0.0,Estable
12443,2026-09-03,16:45:00,574.3,-0.1,Descendente
12444,2026-09-03,17:00:00,575.1,0.8,Creciente
12445,2026-09-03,17:15:00,575.4,0.3,Creciente
12446,2026-09-03,17:30:00,575.6,0.2,Creciente
12447,2026-09-03,17:45:00,575.8,0.2,Creciente
12448,2026-09-03,18:00:00,575.9,0.1,Creciente
12449,2026-09-03,18:15:00,577.2,1.3,Creciente
12450,2026-09-03,18:30:00,577.0,-0.2,Descendente
12451,2026-09-03,18:45:00,576.8,-0.2,Descendente
12452,2026-09-03,19:00:00,577.3,0.5,Creciente
12453,2026-09-03,19:15:00,577.5,0.2,Creciente
12454,2026-09-03,19:30:00,577.9,0.4,Creciente
12455,2026-09-03,19:45:00,577.8,-0.1,Descendente
12456,2026-09-03,20:00:00,577.7,-0.1,Descendente
12457,2026-09-03,20:15:00,577.7,0.0,Estable
12458,2026-09-03,20:30:00,577.8,0.1,Creciente
12459,2026-09-03,20:45:00,578.0,0.2,Creciente
12460,2026-09-03,21:00:00,577.9,-0.1,Descendente
12461,2026-09-03,21:15:00,578.1,0.2,Creciente
12462,2026-09-03,21:30:00,578.2,0.1,Creciente
12463,2026-09-03,21:45:00,578.4,0.2,Creciente
12464,2026-09-03,22:00:00,578.3,-0.1,Descendente
12465,2026-09-03,22:15:00,578.6,0.3,Creciente
12466,2026-09-03,22:30:00,578.5,-0.1,Descendente
12467,2026-09-03,22:45:00,578.5,0.0,Estable
12468,2026-09-03,23:00:00,578.4,-0.1,Descendente
12469,2026-09-03,23:15:00,578.4,0.0,Estable
12470,2026-09-03,23:30:00,578.4,0.0,Estable
12471,2026-09-03,23:45:00,578.4,0.0,Estable
12567,2026-09-04,00:15:00,578.4,0.0,Estable
12568,2026-09-04,00:30:00,578.3,-0.1,Descendente
12569,2026-09-04,00:45:00,578.2,-0.1,Descendente
12570,2026-09-04,01:00:00,578.0,-0.2,Descendente
12571,2026-09-04,01:15:00,577.9,-0.1,Descendente
12572,2026-09-04,01:30:00,578.0,0.1,Creciente
12573,2026-09-04,01:45:00,578.1,0.1,Creciente
12574,2026-09-04,02:00:00,578.0,-0.1,Descendente
12575,2026-09-04,02:15:00,577.9,-0.1,Descendente
12576,2026-09-04,02:30:00,577.7,-0.2,Descendente
12577,2026-09-04,02:45:00,577.7,0.0,Estable
12578,2026-09-04,03:00:00,577.5,-0.2,Descendente
12579,2026-09-04,03:15:00,577.5,0.0,Estable
12580,2026-09-04,03:30:00,577.7,0.2,Creciente
12581,2026-09-04,03:45:00,577.6,-0.1,Descendente
12582,2026-09-04,04:00:00,577.5,-0.1,Descendente
12583,2026-09-04,04:15:00,577.3,-0.2,Descendente
12584,2026-09-04,04:30:00,577.4,0.1,Creciente
12585,2026-09-04,04:45:00,577.3,-0.1,Descendente
12586,2026-09-04,05:00:00,577.4,0.1,Creciente
12587,2026-09-04,05:15:00,577.4,0.0,Estable
12588,2026-09-04,05:30:00,577.4,0.0,Estable
12589,2026-09-04,05:45:00,577.4,0.0,Estable
12590,2026-09-04,06:00:00,577.6,0.2,Creciente
12591,2026-09-04,06:15:00,577.6,0.0,Estable
12592,2026-09-04,06:30:00,577.8,0.2,Creciente
12593,2026-09-04,06:45:00,578.0,0.2,Creciente
12594,2026-09-04,07:00:00,578.1,0.1,Creciente
12595,2026-09-04,07:15:00,578.1,0.0,Estable
12596,2026-09-04,07:30:00,578.3,0.2,Creciente
12597,2026-09-04,07:45:00,578.1,-0.2,Descendente
12598,2026-09-04,08:00:00,578.2,0.1,Creciente
12599,2026-09-04,08:15:00,578.4,0.2,Creciente
12600,2026-09-04,08:30:00,578.3,-0.1,Descendente
12601,2026-09-04,08:45:00,578.4,0.1,Creciente
12602,2026-09-04,09:00:00,578.4,0.0,Estable
12603,2026-09-04,09:15:00,578.4,0.0,Estable
12604,2026-09-04,09:30:00,578.4,0.0,Estable
12605,2026-09-04,09:45:00,578.4,0.0,Estable
12606,2026-09-04,10:00:00,578.4,0.0,Estable
12607,2026-09-04,10:15:00,578.4,0.0,Estable
12608,2026-09-04,10:30:00,578.3,-0.1,Descendente
12609,2026-09-04,10:45:00,578.2,-0.1,Descendente
12610,2026-09-04,11:00:00,578.0,-0.2,Descendente
12611,2026-09-04,11:15:00,577.9,-0.1,Descendente
12612,2026-09-04,11:30:00,577.8,-0.1,Descendente
12613,2026-09-04,11:45:00,577.7,-0.1,Descendente
12614,2026-09-04,12:00:00,577.4,-0.3,Descendente
12615,2026-09-04,12:15:00,577.3,-0.1,Descendente
12616,2026-09-04,12:30:00,577.2,-0.1,Descendente
12617,2026-09-04,12:45:00,577.0,-0.2,Descendente
12618,2026-09-04,13:00:00,576.8,-0.2,Descendente
12619,2026-09-04,13:15:00,576.6,-0.2,Descendente
12620,2026-09-04,13:30:00,576.5,-0.1,Descendente
12621,2026-09-04,13:45:00,576.4,-0.1,Descendente
12622,2026-09-04,14:00:00,576.2,-0.2,Descendente
12623,2026-09-04,14:15:00,575.9,-0.3,Descendente
12624,2026-09-04,14:30:00,575.8,-0.1,Descendente
12625,2026-09-04,14:45:00,575.6,-0.2,Descendente
12626,2026-09-04,15:00:00,575.5,-0.1,Descendente
12627,2026-09-04,15:15:00,575.4,-0.1,Descendente
12628,2026-09-04,15:30:00,575.2,-0.2,Descendente
12629,2026-09-04,15:45:00,575.0,-0.2,Descendente
12630,2026-09-04,16:00:00,574.9,-0.1,Descendente
12631,2026-09-04,16:15:00,574.8,-0.1,Descendente
12632,2026-09-04,16:30:00,574.8,0.0,Estable
12633,2026-09-04,16:45:00,574.7,-0.1,Descendente
12634,2026-09-04,17:00:00,574.8,0.1,Creciente
12635,2026-09-04,17:15:00,574.8,0.0,Estable
12636,2026-09-04,17:30:00,574.8,0.0,Estable
12637,2026-09-04,17:45:00,574.8,0.0,Estable
12638,2026-09-04,18:00:00,574.9,0.1,Creciente
12639,2026-09-04,18:15:00,575.0,0.1,Creciente
12640,2026-09-04,18:30:00,575.1,0.1,Creciente
12641,2026-09-04,18:45:00,575.3,0.2,Creciente
12642,2026-09-04,19:00:00,575.6,0.3,Creciente
12643,2026-09-04,19:15:00,575.8,0.2,Creciente
12644,2026-09-04,19:30:00,576.0,0.2,Creciente
12645,2026-09-04,19:45:00,576.2,0.2,Creciente
12646,2026-09-04,20:00:00,576.4,0.2,Creciente
12647,2026-09-04,20:15:00,576.7,0.3,Creciente
12648,2026-09-04,20:30:00,576.8,0.1,Creciente
12649,2026-09-04,20:45:00,577.0,0.2,Creciente
12650,2026-09-04,21:00:00,577.2,0.2,Creciente
12651,2026-09-04,21:15:00,577.3,0.1,Creciente
12652,2026-09-04,21:30:00,577.4,0.1,Creciente
12653,2026-09-04,21:45:00,577.4,0.0,Estable
12654,2026-09-04,22:00:00,577.6,0.2,Creciente
12655,2026-09-04,22:15:00,577.6,0.0,Estable
12656,2026-09-04,22:30:00,577.7,0.1,Creciente
12657,2026-09-04,22:45:00,577.6,-0.1,Descendente
12658,2026-09-04,23:00:00,577.6,0.0,Estable
12659,2026-09-04,23:15:00,577.8,0.2,Creciente
12660,2026-09-04,23:30:00,577.8,0.0,Estable
12661,2026-09-04,23:45:00,577.6,-0.2,Descendente
12662,2026-09-05,00:15:00,577.6,0.0,Estable
12663,2026-09-05,00:30:00,577.5,-0.1,Descendente
12664,2026-09-05,00:45:00,577.5,0.0,Estable
12665,2026-09-05,01:00:00,577.3,-0.2,Descendente
12666,2026-09-05,01:15:00,577.2,-0.1,Descendente
12667,2026-09-05,01:30:00,577.1,-0.1,Descendente
12668,2026-09-05,01:45:00,577.2,0.1,Creciente
12669,2026-09-05,02:00:00,577.1,-0.1,Descendente
12670,2026-09-05,02:15:00,576.9,-0.2,Descendente
12671,2026-09-05,02:30:00,576.9,0.0,Estable
12672,2026-09-05,02:45:00,576.8,-0.1,Descendente
12673,2026-09-05,03:00:00,576.7,-0.1,Descendente
12674,2026-09-05,03:15:00,576.5,-0.2,Descendente
12675,2026-09-05,03:30:00,576.5,0.0,Estable
12676,2026-09-05,03:45:00,576.5,0.0,Estable
12677,2026-09-05,04:00:00,576.4,-0.1,Descendente
12678,2026-09-05,04:15:00,576.4,0.0,Estable
12679,2026-09-05,04:30:00,576.3,-0.1,Descendente
12680,2026-09-05,04:45:00,576.2,-0.1,Descendente
12681,2026-09-05,05:00:00,576.2,0.0,Estable
12682,2026-09-05,05:15:00,576.3,0.1,Creciente
12683,2026-09-05,05:30:00,576.5,0.2,Creciente
12684,2026-09-05,05:45:00,576.6,0.1,Creciente
12685,2026-09-05,06:00:00,576.7,0.1,Creciente
12686,2026-09-05,06:15:00,576.9,0.2,Creciente
12687,2026-09-05,06:30:00,577.0,0.1,Creciente
12688,2026-09-05,06:45:00,577.3,0.3,Creciente
12689,2026-09-05,07:00:00,577.5,0.2,Creciente
12690,2026-09-05,07:15:00,577.8,0.3,Creciente
12691,2026-09-05,07:30:00,577.7,-0.1,Descendente
12692,2026-09-05,07:45:00,577.9,0.2,Creciente
12693,2026-09-05,08:00:00,577.9,0.0,Estable
12694,2026-09-05,08:15:00,578.0,0.1,Creciente
12695,2026-09-05,08:30:00,578.1,0.1,Creciente
12696,2026-09-05,08:45:00,578.1,0.0,Estable
12697,2026-09-05,09:00:00,578.1,0.0,Estable
12698,2026-09-05,09:15:00,578.1,0.0,Estable
12699,2026-09-05,09:30:00,578.1,0.0,Estable
12700,2026-09-05,09:45:00,577.9,-0.2,Descendente
12701,2026-09-05,10:00:00,578.0,0.1,Creciente
12702,2026-09-05,10:15:00,577.8,-0.2,Descendente
12703,2026-09-05,10:30:00,577.7,-0.1,Descendente
12704,2026-09-05,10:45:00,577.9,0.2,Creciente
12705,2026-09-05,11:00:00,577.6,-0.3,Descendente
12706,2026-09-05,11:15:00,577.5,-0.1,Descendente
12707,2026-09-05,11:30:00,577.2,-0.3,Descendente
12708,2026-09-05,11:45:00,576.9,-0.3,Descendente
12709,2026-09-05,12:00:00,576.8,-0.1,Descendente
12710,2026-09-05,12:15:00,576.6,-0.2,Descendente
12711,2026-09-05,12:30:00,576.3,-0.3,Descendente
12712,2026-09-05,12:45:00,576.2,-0.1,Descendente
12713,2026-09-05,13:00:00,576.0,-0.2,Descendente
12714,2026-09-05,13:15:00,575.9,-0.1,Descendente
12715,2026-09-05,13:30:00,575.7,-0.2,Descendente
12716,2026-09-05,13:45:00,575.5,-0.2,Descendente
12717,2026-09-05,14:00:00,575.3,-0.2,Descendente
12718,2026-09-05,14:15:00,575.0,-0.3,Descendente
12719,2026-09-05,14:30:00,574.6,-0.4,Descendente
12720,2026-09-05,14:45:00,574.2,-0.4,Descendente
12721,2026-09-05,15:00:00,574.0,-0.2,Descendente
12722,2026-09-05,15:15:00,573.7,-0.3,Descendente
12723,2026-09-05,15:30:00,573.6,-0.1,Descendente
12724,2026-09-05,15:45:00,573.5,-0.1,Descendente
12725,2026-09-05,16:00:00,573.5,0.0,Estable
12726,2026-09-05,16:15:00,573.4,-0.1,Descendente
12727,2026-09-05,16:30:00,573.5,0.1,Creciente
12728,2026-09-05,16:45:00,573.5,0.0,Estable
12729,2026-09-05,17:00:00,574.1,0.6,Creciente
12730,2026-09-05,17:15:00,574.8,0.7,Creciente
12731,2026-09-05,17:30:00,574.9,0.1,Creciente
12732,2026-09-05,17:45:00,575.0,0.1,Creciente
12733,2026-09-05,18:00:00,575.1,0.1,Creciente
12734,2026-09-05,18:15:00,575.3,0.2,Creciente
12735,2026-09-05,18:30:00,575.6,0.3,Creciente
12736,2026-09-05,18:45:00,575.9,0.3,Creciente
12737,2026-09-05,19:00:00,576.5,0.6,Creciente
12738,2026-09-05,19:15:00,576.9,0.4,Creciente
12739,2026-09-05,19:30:00,576.9,0.0,Estable
12740,2026-09-05,19:45:00,576.9,0.0,Estable
12741,2026-09-05,20:00:00,576.8,-0.1,Descendente
12742,2026-09-05,20:15:00,576.7,-0.1,Descendente
12743,2026-09-05,20:30:00,576.8,0.1,Creciente
12744,2026-09-05,20:45:00,576.9,0.1,Creciente
12745,2026-09-05,21:00:00,577.2,0.3,Creciente
12746,2026-09-05,21:15:00,577.4,0.2,Creciente
12747,2026-09-05,21:30:00,577.7,0.3,Creciente
12748,2026-09-05,21:45:00,577.9,0.2,Creciente
12749,2026-09-05,22:00:00,578.2,0.3,Creciente
12750,2026-09-05,22:15:00,578.3,0.1,Creciente
12751,2026-09-05,22:30:00,578.5,0.2,Creciente
12752,2026-09-05,22:45:00,578.4,-0.1,Descendente
12753,2026-09-05,23:00:00,578.3,-0.1,Descendente
12754,2026-09-05,23:15:00,578.0,-0.3,Descendente
12755,2026-09-05,23:30:00,577.9,-0.1,Descendente
12756,2026-09-05,23:45:00,577.9,0.0,Estable
12757,2026-09-06,00:15:00,577.8,-0.1,Descendente
12758,2026-09-06,00:30:00,577.8,0.0,Estable
